ticker;asset_code;name;segment;market;category;isin;cfi;lot_size;currency;spec_code;institution_name;governance
TCQC4;TCQC;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
TELD11;TELD;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
TFCO3;TFCO;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
TGRU11;TGRU;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
THGI34;THGI;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
TIOM11;TIOM;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
TIOM15;TIOM;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
TIPR11;TIPR;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
TMFI11;TMFI;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
TNXS11;TNXS;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
TOGA11;TOGA;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
TORM14;TORM;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
TRAG11;TRAG;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
TRAG15;TRAG;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
TRBR3;TRBR;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
TRBR4;TRBR;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
TRCO11;TRCO;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
TREG3;TREG;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
TRNT15;TRNT;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
TRPL15;TRPL;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
TSER11;TSER;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
TVIT3;TVIT;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
TVOI11;TVOI;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
TVOP11;TVOP;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
TXBZ11;TXBZ;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
TXBZ5;TXBZ;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
TXRX11;TXRX;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
U1MH34;U1MH;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
UBSF11;UBSF;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
URUS33;URUS;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
USAG11;USAG;;CASH;EQUITY-CASH;ETF FOREIGN INDEX;;;;BRL;;;
USAT4;USAT;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
USAV11;USAV;;CASH;EQUITY-CASH;ETF FOREIGN INDEX;;;;BRL;;;
USBD11;USBD;;CASH;EQUITY-CASH;ETF FOREIGN INDEX;;;;BRL;;;
USIG39;USIG;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
V3CI11;V3CI;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
VC99;VC99;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
VCHG11;VCHG;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
VCSC11;VCSC;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
VCTH11;VCTH;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
VDMG3;VDMG;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
VDSV11;VDSV;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
VECF3;VECF;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
VERE11;VERE;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
VGII11;VGII;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
VIDS11;VIDS;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
VIMO11;VIMO;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
VIOL11;VIOL;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
VLJS11;VLJS;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
VLJS13;VLJS;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
VLPN3;VLPN;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
VLYB34;VLYB;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
VNSS11;VNSS;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
VPSI11;VPSI;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
VSOL39;VSOL;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
VSPT3;VSPT;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
VSPT4;VSPT;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
VSUI39;VSUI;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
VTPA11;VTPA;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
VTPL11;VTPL;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
VTVI11;VTVI;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
VTXI11;VTXI;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
W1YN34;W1YN;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
W2ST34;W2ST;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
WESG11;WESG;;CASH;EQUITY-CASH;ETF FOREIGN INDEX;;;;BRL;;;
WIRE3;WIRE;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
WISE11;WISE;;CASH;EQUITY-CASH;ETF FOREIGN INDEX;;;;BRL;;;
WNBR3;WNBR;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
WRET11;WRET;;CASH;EQUITY-CASH;ETF FOREIGN INDEX;;;;BRL;;;
X1YL34;X1YL;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
XBIO11;XBIO;;CASH;EQUITY-CASH;ETF FOREIGN INDEX;;;;BRL;;;
XGEN11;XGEN;;CASH;EQUITY-CASH;ETF FOREIGN INDEX;;;;BRL;;;
XPCE11;XPCE;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
XPML13;XPML;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
XPRE11;XPRE;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
XTEC11;XTEC;;CASH;EQUITY-CASH;ETF FOREIGN INDEX;;;;BRL;;;
YOUC3;YOUC;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
YPEA11;YPEA;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
YVYC11;YVYC;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
Z9HH;Z9HH;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
AALR3F;AALR;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
ABCB4F;ABCB;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
ABEV3F;ABEV;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
ADMF3F;ADMF;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
AERI3F;AERI;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
AESO3F;AESO;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
AFLT3F;AFLT;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
AGRO3F;AGRO;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
AGXY3F;AGXY;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
AHEB3F;AHEB;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
AHEB5F;AHEB;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
AHEB6F;AHEB;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
ALLD3F;ALLD;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
ALOS3F;ALOS;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
ALPA3F;ALPA;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
ALPA4F;ALPA;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
ALPK3F;ALPK;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
ALUP11F;ALUP;;ODD LOT;EQUITY-CASH;UNIT;;;;BRL;;;
ALUP3F;ALUP;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
ALUP4F;ALUP;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
AMAR3F;AMAR;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
AMBP3F;AMBP;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
AMER3F;AMER;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
AMOB3F;AMOB;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
ANIM3F;ANIM;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
APTI3F;APTI;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
APTI4F;APTI;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
ARML3F;ARML;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
ARND3F;ARND;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
ASAI3F;ASAI;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
ATED3F;ATED;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
AUAU3F;AUAU;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
AUAU99F;AUAU;;ODD LOT;EQUITY-CASH;UNIT;;;;BRL;;;
AURE3F;AURE;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
AURE99F;AURE;;ODD LOT;EQUITY-CASH;UNIT;;;;BRL;;;
AVLL3F;AVLL;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
AXIA3F;AXIA;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
AXIA5F;AXIA;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
AXIA6F;AXIA;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
AXIA7F;AXIA;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
AXIA98F;AXIA;;ODD LOT;EQUITY-CASH;UNIT;;;;BRL;;;
AXIA99F;AXIA;;ODD LOT;EQUITY-CASH;UNIT;;;;BRL;;;
AZEV3F;AZEV;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
AZEV4F;AZEV;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
AZTE3F;AZTE;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
AZUL53F;AZUL;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
AZZA3F;AZZA;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
B3SA3F;B3SA;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BALM3F;BALM;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BALM4F;BALM;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BAUH3F;BAUH;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BAUH4F;BAUH;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BAZA3F;BAZA;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BBAS11F;BBAS;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BBAS12F;BBAS;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BBAS3F;BBAS;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BBDC3F;BBDC;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BBDC4F;BBDC;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BBML3F;BBML;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BBSE3F;BBSE;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BDLL3F;BDLL;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BDLL4F;BDLL;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BEEF3F;BEEF;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BEES3F;BEES;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BEES4F;BEES;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BETP3F;BETP;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BGIP3F;BGIP;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BGIP4F;BGIP;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BHIA3F;BHIA;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BIED3F;BIED;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BIOM3F;BIOM;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BLAU3F;BLAU;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BMEB3F;BMEB;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BMEB4F;BMEB;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BMGB4F;BMGB;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BMIN3F;BMIN;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BMIN4F;BMIN;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BMOB3F;BMOB;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BNBR3F;BNBR;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BOBR3F;BOBR;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BOBR4F;BOBR;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BPAC11F;BPAC;;ODD LOT;EQUITY-CASH;UNIT;;;;BRL;;;
BPAC3F;BPAC;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BPAC5F;BPAC;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BPAR3F;BPAR;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BRAP3F;BRAP;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BRAP4F;BRAP;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BRAV3F;BRAV;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BRBI11F;BRBI;;ODD LOT;EQUITY-CASH;UNIT;;;;BRL;;;
BRKM3F;BRKM;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BRKM5F;BRKM;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BRKM6F;BRKM;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BRQB3F;BRQB;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BRSR3F;BRSR;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BRSR5F;BRSR;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BRSR6F;BRSR;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BRST3F;BRST;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BSLI3F;BSLI;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
BSLI4F;BSLI;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CALI3F;CALI;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CAMB3F;CAMB;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CAML3F;CAML;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CASH3F;CASH;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CASN3F;CASN;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CASN4F;CASN;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CATA3F;CATA;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CATA4F;CATA;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CBAV3F;CBAV;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CBEE3F;CBEE;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CCTY3F;CCTY;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CEAB3F;CEAB;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CEBR3F;CEBR;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CEBR5F;CEBR;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CEBR6F;CEBR;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CEDO3F;CEDO;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CEDO4F;CEDO;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CEEB3F;CEEB;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CEEB5F;CEEB;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CEEB6F;CEEB;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CEED3F;CEED;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CEED4F;CEED;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CEGR3F;CEGR;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CGAS3F;CGAS;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CGAS5F;CGAS;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CGRA3F;CGRA;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CGRA4F;CGRA;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CLSC3F;CLSC;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CLSC4F;CLSC;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CMIG3F;CMIG;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CMIG4F;CMIG;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CMIN3F;CMIN;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
COCE3F;COCE;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
COCE5F;COCE;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
COCE6F;COCE;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
COGN3F;COGN;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
COMR3F;COMR;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CPFE3F;CPFE;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CPLE3F;CPLE;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CPLE99F;CPLE;;ODD LOT;EQUITY-CASH;UNIT;;;;BRL;;;
CRPG3F;CRPG;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CRPG5F;CRPG;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CRPG6F;CRPG;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CRTE3F;CRTE;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CRTE5F;CRTE;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CSAN3F;CSAN;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CSED3F;CSED;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CSMG3F;CSMG;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CSNA3F;CSNA;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CSUD3F;CSUD;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CTAX3F;CTAX;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CTCA3F;CTCA;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CTKA3F;CTKA;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CTKA4F;CTKA;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CTNM3F;CTNM;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CTNM4F;CTNM;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CTSA3F;CTSA;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CTSA4F;CTSA;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CURY3F;CURY;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CVCB3F;CVCB;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CXSE3F;CXSE;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CYRE3F;CYRE;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CYRE4F;CYRE;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
CYRE99F;CYRE;;ODD LOT;EQUITY-CASH;UNIT;;;;BRL;;;
DASA3F;DASA;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
DCDI11F;DCDI;;ODD LOT;EQUITY-CASH;FUNDS;;;;BRL;;;
DESK3F;DESK;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
DEXP3F;DEXP;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
DEXP4F;DEXP;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
DIRR3F;DIRR;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
DMVF3F;DMVF;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
DOHL3F;DOHL;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
DOHL4F;DOHL;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
DOTZ3F;DOTZ;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
DTCY3F;DTCY;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
DTCY4F;DTCY;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
DXCO3F;DXCO;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
EALT3F;EALT;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
EALT4F;EALT;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
ECOR3F;ECOR;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
EGGY3F;EGGY;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
EGIE3F;EGIE;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
EKTR3F;EKTR;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
EKTR4F;EKTR;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
EMAE3F;EMAE;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
EMAE4F;EMAE;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
EMBJ3F;EMBJ;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
ENEV3F;ENEV;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
ENGI11F;ENGI;;ODD LOT;EQUITY-CASH;UNIT;;;;BRL;;;
ENGI3F;ENGI;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
ENGI4F;ENGI;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
ENJU3F;ENJU;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
ENMT3F;ENMT;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
ENMT4F;ENMT;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
EPAR3F;EPAR;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
EQMA3BF;EQMA;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
EQMA5BF;EQMA;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
EQMA6BF;EQMA;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
EQPA3F;EQPA;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
EQPA5F;EQPA;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
EQPA6F;EQPA;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
EQPA7F;EQPA;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
EQTL3F;EQTL;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
ESPA3F;ESPA;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
ESTR3F;ESTR;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
ESTR4F;ESTR;;ODD LOT;EQUITY-CASH;SHARES;;;;BRL;;;
ESUD11F;ESUD;;ODD LOT;EQUITY-CASH;FUNDS;;;;BRL;;;
ESUD12F;ESUD;;ODD LOT;EQUITY-CASH;FUNDS;;;;BRL;;;
ESUT11F;ESUT;;ODD LOT;EQUITY-CASH;FUNDS;;;;BRL;;;
ESUT12F;ESUT;;ODD LOT;EQUITY-CASH;FUNDS;;;;BRL;;;
ESUU11F;ESUU;;ODD LOT;EQUITY-CASH;FUNDS;;;;BRL;;;
ESUU12F;ESUU;;ODD LOT;EQUITY-CASH;FUNDS;;;;BRL;;;
